Date_Scraped,Date_Param,Commodity_ID,Commodity_Name,Province_ID,Province_Name,Price,Price_Type
2026-02-12,2022-10-09,2,Daging Ayam,28,Sulawesi Tengah,29150.0,1
2026-02-12,2022-10-09,2,Daging Ayam,29,Sulawesi Utara,30150.0,1
2026-02-12,2022-10-09,2,Daging Ayam,30,Sulawesi Barat,25300.0,1
2026-02-12,2022-10-09,2,Daging Ayam,31,Maluku,41350.0,1
2026-02-12,2022-10-09,2,Daging Ayam,32,Maluku Utara,36500.0,1
2026-02-12,2022-10-09,2,Daging Ayam,33,Papua,40800.0,1
2026-02-12,2022-10-09,2,Daging Ayam,34,Papua Barat,41050.0,1
2026-02-12,2022-10-10,2,Daging Ayam,1,Aceh,28350.0,1
2026-02-12,2022-10-10,2,Daging Ayam,2,Sumatera Utara,30000.0,1
2026-02-12,2022-10-10,2,Daging Ayam,3,Sumatera Barat,40050.0,1
2026-02-12,2022-10-10,2,Daging Ayam,4,Riau,24600.0,1
2026-02-12,2022-10-10,2,Daging Ayam,5,Kepulauan Riau,36000.0,1
2026-02-12,2022-10-10,2,Daging Ayam,6,Jambi,28000.0,1
2026-02-12,2022-10-10,2,Daging Ayam,7,Bengkulu,27150.0,1
2026-02-12,2022-10-10,2,Daging Ayam,8,Sumatera Selatan,26650.0,1
2026-02-12,2022-10-10,2,Daging Ayam,9,Kepulauan Bangka Belitung,35900.0,1
2026-02-12,2022-10-10,2,Daging Ayam,10,Lampung,31700.0,1
2026-02-12,2022-10-10,2,Daging Ayam,11,Banten,36000.0,1
2026-02-12,2022-10-10,2,Daging Ayam,12,Jawa Barat,33300.0,1
2026-02-12,2022-10-10,2,Daging Ayam,13,DKI Jakarta,34850.0,1
2026-02-12,2022-10-10,2,Daging Ayam,14,Jawa Tengah,31900.0,1
2026-02-12,2022-10-10,2,Daging Ayam,15,DI Yogyakarta,33250.0,1
2026-02-12,2022-10-10,2,Daging Ayam,16,Jawa Timur,29900.0,1
2026-02-12,2022-10-10,2,Daging Ayam,17,Bali,35750.0,1
2026-02-12,2022-10-10,2,Daging Ayam,18,Nusa Tenggara Barat,38400.0,1
2026-02-12,2022-10-10,2,Daging Ayam,19,Nusa Tenggara Timur,47150.0,1
2026-02-12,2022-10-10,2,Daging Ayam,20,Kalimantan Barat,37700.0,1
2026-02-12,2022-10-10,2,Daging Ayam,21,Kalimantan Selatan,44850.0,1
2026-02-12,2022-10-10,2,Daging Ayam,22,Kalimantan Tengah,41150.0,1
2026-02-12,2022-10-10,2,Daging Ayam,23,Kalimantan Timur,37450.0,1
2026-02-12,2022-10-10,2,Daging Ayam,24,Kalimantan Utara,41650.0,1
2026-02-12,2022-10-10,2,Daging Ayam,25,Gorontalo,21000.0,1
2026-02-12,2022-10-10,2,Daging Ayam,26,Sulawesi Selatan,22150.0,1
2026-02-12,2022-10-10,2,Daging Ayam,27,Sulawesi Tenggara,32200.0,1
2026-02-12,2022-10-10,2,Daging Ayam,28,Sulawesi Tengah,29150.0,1
2026-02-12,2022-10-10,2,Daging Ayam,29,Sulawesi Utara,29350.0,1
2026-02-12,2022-10-10,2,Daging Ayam,30,Sulawesi Barat,24950.0,1
2026-02-12,2022-10-10,2,Daging Ayam,31,Maluku,41350.0,1
2026-02-12,2022-10-10,2,Daging Ayam,32,Maluku Utara,36500.0,1
2026-02-12,2022-10-10,2,Daging Ayam,33,Papua,40550.0,1
2026-02-12,2022-10-10,2,Daging Ayam,34,Papua Barat,41050.0,1
2026-02-12,2022-10-11,2,Daging Ayam,1,Aceh,28350.0,1
2026-02-12,2022-10-11,2,Daging Ayam,2,Sumatera Utara,30000.0,1
2026-02-12,2022-10-11,2,Daging Ayam,3,Sumatera Barat,40200.0,1
2026-02-12,2022-10-11,2,Daging Ayam,4,Riau,24600.0,1
2026-02-12,2022-10-11,2,Daging Ayam,5,Kepulauan Riau,35000.0,1
2026-02-12,2022-10-11,2,Daging Ayam,6,Jambi,28750.0,1
2026-02-12,2022-10-11,2,Daging Ayam,7,Bengkulu,27000.0,1
2026-02-12,2022-10-11,2,Daging Ayam,8,Sumatera Selatan,26650.0,1
2026-02-12,2022-10-11,2,Daging Ayam,9,Kepulauan Bangka Belitung,35650.0,1
2026-02-12,2022-10-11,2,Daging Ayam,10,Lampung,31450.0,1
2026-02-12,2022-10-11,2,Daging Ayam,11,Banten,36400.0,1
2026-02-12,2022-10-11,2,Daging Ayam,12,Jawa Barat,33200.0,1
2026-02-12,2022-10-11,2,Daging Ayam,13,DKI Jakarta,34850.0,1
2026-02-12,2022-10-11,2,Daging Ayam,14,Jawa Tengah,32050.0,1
2026-02-12,2022-10-11,2,Daging Ayam,15,DI Yogyakarta,33750.0,1
2026-02-12,2022-10-11,2,Daging Ayam,16,Jawa Timur,30050.0,1
2026-02-12,2022-10-11,2,Daging Ayam,17,Bali,35750.0,1
2026-02-12,2022-10-11,2,Daging Ayam,18,Nusa Tenggara Barat,38400.0,1
2026-02-12,2022-10-11,2,Daging Ayam,19,Nusa Tenggara Timur,47250.0,1
2026-02-12,2022-10-11,2,Daging Ayam,20,Kalimantan Barat,38800.0,1
2026-02-12,2022-10-11,2,Daging Ayam,21,Kalimantan Selatan,44850.0,1
2026-02-12,2022-10-11,2,Daging Ayam,22,Kalimantan Tengah,41150.0,1
2026-02-12,2022-10-11,2,Daging Ayam,23,Kalimantan Timur,37150.0,1
2026-02-12,2022-10-11,2,Daging Ayam,24,Kalimantan Utara,41650.0,1
2026-02-12,2022-10-11,2,Daging Ayam,25,Gorontalo,20300.0,1
2026-02-12,2022-10-11,2,Daging Ayam,26,Sulawesi Selatan,21900.0,1
2026-02-12,2022-10-11,2,Daging Ayam,27,Sulawesi Tenggara,32200.0,1
2026-02-12,2022-10-11,2,Daging Ayam,28,Sulawesi Tengah,29150.0,1
2026-02-12,2022-10-11,2,Daging Ayam,29,Sulawesi Utara,29350.0,1
2026-02-12,2022-10-11,2,Daging Ayam,30,Sulawesi Barat,24950.0,1
2026-02-12,2022-10-11,2,Daging Ayam,31,Maluku,41350.0,1
2026-02-12,2022-10-11,2,Daging Ayam,32,Maluku Utara,36500.0,1
2026-02-12,2022-10-11,2,Daging Ayam,33,Papua,40450.0,1
2026-02-12,2022-10-11,2,Daging Ayam,34,Papua Barat,41050.0,1
2026-02-12,2022-10-12,2,Daging Ayam,1,Aceh,28400.0,1
2026-02-12,2022-10-12,2,Daging Ayam,2,Sumatera Utara,30200.0,1
2026-02-12,2022-10-12,2,Daging Ayam,3,Sumatera Barat,40250.0,1
2026-02-12,2022-10-12,2,Daging Ayam,4,Riau,24550.0,1
2026-02-12,2022-10-12,2,Daging Ayam,5,Kepulauan Riau,35000.0,1
2026-02-12,2022-10-12,2,Daging Ayam,6,Jambi,29000.0,1
2026-02-12,2022-10-12,2,Daging Ayam,7,Bengkulu,26750.0,1
2026-02-12,2022-10-12,2,Daging Ayam,8,Sumatera Selatan,27150.0,1
2026-02-12,2022-10-12,2,Daging Ayam,9,Kepulauan Bangka Belitung,35650.0,1
2026-02-12,2022-10-12,2,Daging Ayam,10,Lampung,31450.0,1
2026-02-12,2022-10-12,2,Daging Ayam,11,Banten,36750.0,1
2026-02-12,2022-10-12,2,Daging Ayam,12,Jawa Barat,33200.0,1
2026-02-12,2022-10-12,2,Daging Ayam,13,DKI Jakarta,34850.0,1
2026-02-12,2022-10-12,2,Daging Ayam,14,Jawa Tengah,31850.0,1
2026-02-12,2022-10-12,2,Daging Ayam,15,DI Yogyakarta,33750.0,1
2026-02-12,2022-10-12,2,Daging Ayam,16,Jawa Timur,29600.0,1
2026-02-12,2022-10-12,2,Daging Ayam,17,Bali,35750.0,1
2026-02-12,2022-10-12,2,Daging Ayam,18,Nusa Tenggara Barat,38400.0,1
2026-02-12,2022-10-12,2,Daging Ayam,19,Nusa Tenggara Timur,46800.0,1
2026-02-12,2022-10-12,2,Daging Ayam,20,Kalimantan Barat,38650.0,1
2026-02-12,2022-10-12,2,Daging Ayam,21,Kalimantan Selatan,44850.0,1
2026-02-12,2022-10-12,2,Daging Ayam,22,Kalimantan Tengah,41150.0,1
2026-02-12,2022-10-12,2,Daging Ayam,23,Kalimantan Timur,36150.0,1
2026-02-12,2022-10-12,2,Daging Ayam,24,Kalimantan Utara,41650.0,1
2026-02-12,2022-10-12,2,Daging Ayam,25,Gorontalo,21600.0,1
2026-02-12,2022-10-12,2,Daging Ayam,26,Sulawesi Selatan,22150.0,1
2026-02-12,2022-10-12,2,Daging Ayam,27,Sulawesi Tenggara,32200.0,1
2026-02-12,2022-10-12,2,Daging Ayam,28,Sulawesi Tengah,29150.0,1
2026-02-12,2022-10-12,2,Daging Ayam,29,Sulawesi Utara,30500.0,1
2026-02-12,2022-10-12,2,Daging Ayam,30,Sulawesi Barat,24950.0,1
2026-02-12,2022-10-12,2,Daging Ayam,31,Maluku,41350.0,1
2026-02-12,2022-10-12,2,Daging Ayam,32,Maluku Utara,36500.0,1
2026-02-12,2022-10-12,2,Daging Ayam,33,Papua,41350.0,1
2026-02-12,2022-10-12,2,Daging Ayam,34,Papua Barat,41050.0,1
2026-02-12,2022-10-13,2,Daging Ayam,1,Aceh,28400.0,1
2026-02-12,2022-10-13,2,Daging Ayam,2,Sumatera Utara,30300.0,1
2026-02-12,2022-10-13,2,Daging Ayam,3,Sumatera Barat,40250.0,1
2026-02-12,2022-10-13,2,Daging Ayam,4,Riau,24900.0,1
2026-02-12,2022-10-13,2,Daging Ayam,5,Kepulauan Riau,35000.0,1
2026-02-12,2022-10-13,2,Daging Ayam,6,Jambi,29000.0,1
2026-02-12,2022-10-13,2,Daging Ayam,7,Bengkulu,26750.0,1
2026-02-12,2022-10-13,2,Daging Ayam,8,Sumatera Selatan,27250.0,1
2026-02-12,2022-10-13,2,Daging Ayam,9,Kepulauan Bangka Belitung,35650.0,1
2026-02-12,2022-10-13,2,Daging Ayam,10,Lampung,31200.0,1
2026-02-12,2022-10-13,2,Daging Ayam,11,Banten,36400.0,1
2026-02-12,2022-10-13,2,Daging Ayam,12,Jawa Barat,33150.0,1
2026-02-12,2022-10-13,2,Daging Ayam,13,DKI Jakarta,34850.0,1
2026-02-12,2022-10-13,2,Daging Ayam,14,Jawa Tengah,31800.0,1
2026-02-12,2022-10-13,2,Daging Ayam,15,DI Yogyakarta,33500.0,1
2026-02-12,2022-10-13,2,Daging Ayam,16,Jawa Timur,29450.0,1
2026-02-12,2022-10-13,2,Daging Ayam,17,Bali,35750.0,1
2026-02-12,2022-10-13,2,Daging Ayam,18,Nusa Tenggara Barat,38400.0,1
2026-02-12,2022-10-13,2,Daging Ayam,19,Nusa Tenggara Timur,47300.0,1
2026-02-12,2022-10-13,2,Daging Ayam,20,Kalimantan Barat,38650.0,1
2026-02-12,2022-10-13,2,Daging Ayam,21,Kalimantan Selatan,44850.0,1
2026-02-12,2022-10-13,2,Daging Ayam,22,Kalimantan Tengah,41150.0,1
2026-02-12,2022-10-13,2,Daging Ayam,23,Kalimantan Timur,36200.0,1
2026-02-12,2022-10-13,2,Daging Ayam,24,Kalimantan Utara,41650.0,1
2026-02-12,2022-10-13,2,Daging Ayam,25,Gorontalo,21400.0,1
2026-02-12,2022-10-13,2,Daging Ayam,26,Sulawesi Selatan,22200.0,1
2026-02-12,2022-10-13,2,Daging Ayam,27,Sulawesi Tenggara,32600.0,1
2026-02-12,2022-10-13,2,Daging Ayam,28,Sulawesi Tengah,29150.0,1
2026-02-12,2022-10-13,2,Daging Ayam,29,Sulawesi Utara,30500.0,1
2026-02-12,2022-10-13,2,Daging Ayam,30,Sulawesi Barat,24950.0,1
2026-02-12,2022-10-13,2,Daging Ayam,31,Maluku,41350.0,1
2026-02-12,2022-10-13,2,Daging Ayam,32,Maluku Utara,36500.0,1
2026-02-12,2022-10-13,2,Daging Ayam,33,Papua,41350.0,1
2026-02-12,2022-10-13,2,Daging Ayam,34,Papua Barat,41050.0,1
2026-02-12,2022-10-14,2,Daging Ayam,1,Aceh,28500.0,1
2026-02-12,2022-10-14,2,Daging Ayam,2,Sumatera Utara,30250.0,1
2026-02-12,2022-10-14,2,Daging Ayam,3,Sumatera Barat,40150.0,1
2026-02-12,2022-10-14,2,Daging Ayam,4,Riau,24900.0,1
2026-02-12,2022-10-14,2,Daging Ayam,5,Kepulauan Riau,35000.0,1
2026-02-12,2022-10-14,2,Daging Ayam,6,Jambi,28150.0,1
2026-02-12,2022-10-14,2,Daging Ayam,7,Bengkulu,26400.0,1
2026-02-12,2022-10-14,2,Daging Ayam,8,Sumatera Selatan,27650.0,1
2026-02-12,2022-10-14,2,Daging Ayam,9,Kepulauan Bangka Belitung,35650.0,1
2026-02-12,2022-10-14,2,Daging Ayam,10,Lampung,30950.0,1
2026-02-12,2022-10-14,2,Daging Ayam,11,Banten,36750.0,1
2026-02-12,2022-10-14,2,Daging Ayam,12,Jawa Barat,33050.0,1
2026-02-12,2022-10-14,2,Daging Ayam,13,DKI Jakarta,34750.0,1
2026-02-12,2022-10-14,2,Daging Ayam,14,Jawa Tengah,31600.0,1
2026-02-12,2022-10-14,2,Daging Ayam,15,DI Yogyakarta,33500.0,1
2026-02-12,2022-10-14,2,Daging Ayam,16,Jawa Timur,29150.0,1
2026-02-12,2022-10-14,2,Daging Ayam,17,Bali,35650.0,1
2026-02-12,2022-10-14,2,Daging Ayam,18,Nusa Tenggara Barat,38650.0,1
2026-02-12,2022-10-14,2,Daging Ayam,19,Nusa Tenggara Timur,47050.0,1
2026-02-12,2022-10-14,2,Daging Ayam,20,Kalimantan Barat,38600.0,1
2026-02-12,2022-10-14,2,Daging Ayam,21,Kalimantan Selatan,46500.0,1
2026-02-12,2022-10-14,2,Daging Ayam,22,Kalimantan Tengah,41150.0,1
2026-02-12,2022-10-14,2,Daging Ayam,23,Kalimantan Timur,36200.0,1
2026-02-12,2022-10-14,2,Daging Ayam,24,Kalimantan Utara,41650.0,1
2026-02-12,2022-10-14,2,Daging Ayam,25,Gorontalo,21400.0,1
2026-02-12,2022-10-14,2,Daging Ayam,26,Sulawesi Selatan,22500.0,1
2026-02-12,2022-10-14,2,Daging Ayam,27,Sulawesi Tenggara,33100.0,1
2026-02-12,2022-10-14,2,Daging Ayam,28,Sulawesi Tengah,30550.0,1
2026-02-12,2022-10-14,2,Daging Ayam,29,Sulawesi Utara,30500.0,1
2026-02-12,2022-10-14,2,Daging Ayam,30,Sulawesi Barat,24950.0,1
2026-02-12,2022-10-14,2,Daging Ayam,31,Maluku,41350.0,1
2026-02-12,2022-10-14,2,Daging Ayam,32,Maluku Utara,36500.0,1
2026-02-12,2022-10-14,2,Daging Ayam,33,Papua,41400.0,1
2026-02-12,2022-10-14,2,Daging Ayam,34,Papua Barat,41050.0,1
2026-02-12,2022-10-15,2,Daging Ayam,1,Aceh,28500.0,1
2026-02-12,2022-10-15,2,Daging Ayam,2,Sumatera Utara,30250.0,1
2026-02-12,2022-10-15,2,Daging Ayam,3,Sumatera Barat,40150.0,1
2026-02-12,2022-10-15,2,Daging Ayam,4,Riau,24900.0,1
2026-02-12,2022-10-15,2,Daging Ayam,5,Kepulauan Riau,35000.0,1
2026-02-12,2022-10-15,2,Daging Ayam,6,Jambi,28150.0,1
2026-02-12,2022-10-15,2,Daging Ayam,7,Bengkulu,26400.0,1
2026-02-12,2022-10-15,2,Daging Ayam,8,Sumatera Selatan,27650.0,1
2026-02-12,2022-10-15,2,Daging Ayam,9,Kepulauan Bangka Belitung,35650.0,1
2026-02-12,2022-10-15,2,Daging Ayam,10,Lampung,30950.0,1
2026-02-12,2022-10-15,2,Daging Ayam,11,Banten,36750.0,1
2026-02-12,2022-10-15,2,Daging Ayam,12,Jawa Barat,33050.0,1
2026-02-12,2022-10-15,2,Daging Ayam,13,DKI Jakarta,34750.0,1
2026-02-12,2022-10-15,2,Daging Ayam,14,Jawa Tengah,31600.0,1
2026-02-12,2022-10-15,2,Daging Ayam,15,DI Yogyakarta,33500.0,1
2026-02-12,2022-10-15,2,Daging Ayam,16,Jawa Timur,29150.0,1
2026-02-12,2022-10-15,2,Daging Ayam,17,Bali,35650.0,1
2026-02-12,2022-10-15,2,Daging Ayam,18,Nusa Tenggara Barat,38650.0,1
2026-02-12,2022-10-15,2,Daging Ayam,19,Nusa Tenggara Timur,47050.0,1
2026-02-12,2022-10-15,2,Daging Ayam,20,Kalimantan Barat,38600.0,1
2026-02-12,2022-10-15,2,Daging Ayam,21,Kalimantan Selatan,46500.0,1
2026-02-12,2022-10-15,2,Daging Ayam,22,Kalimantan Tengah,41150.0,1
2026-02-12,2022-10-15,2,Daging Ayam,23,Kalimantan Timur,36200.0,1
2026-02-12,2022-10-15,2,Daging Ayam,24,Kalimantan Utara,41650.0,1
2026-02-12,2022-10-15,2,Daging Ayam,25,Gorontalo,21400.0,1
2026-02-12,2022-10-15,2,Daging Ayam,26,Sulawesi Selatan,22500.0,1
2026-02-12,2022-10-15,2,Daging Ayam,27,Sulawesi Tenggara,33100.0,1
2026-02-12,2022-10-15,2,Daging Ayam,28,Sulawesi Tengah,30550.0,1
2026-02-12,2022-10-15,2,Daging Ayam,29,Sulawesi Utara,30500.0,1
2026-02-12,2022-10-15,2,Daging Ayam,30,Sulawesi Barat,24950.0,1
2026-02-12,2022-10-15,2,Daging Ayam,31,Maluku,41350.0,1
2026-02-12,2022-10-15,2,Daging Ayam,32,Maluku Utara,36500.0,1
2026-02-12,2022-10-15,2,Daging Ayam,33,Papua,41400.0,1
2026-02-12,2022-10-15,2,Daging Ayam,34,Papua Barat,41050.0,1
2026-02-12,2022-10-17,2,Daging Ayam,1,Aceh,28250.0,1
2026-02-12,2022-10-17,2,Daging Ayam,2,Sumatera Utara,31300.0,1
2026-02-12,2022-10-17,2,Daging Ayam,3,Sumatera Barat,40150.0,1
2026-02-12,2022-10-17,2,Daging Ayam,4,Riau,25500.0,1
2026-02-12,2022-10-17,2,Daging Ayam,5,Kepulauan Riau,34450.0,1
2026-02-12,2022-10-17,2,Daging Ayam,6,Jambi,28150.0,1
2026-02-12,2022-10-17,2,Daging Ayam,7,Bengkulu,25250.0,1
2026-02-12,2022-10-17,2,Daging Ayam,8,Sumatera Selatan,26750.0,1
2026-02-12,2022-10-17,2,Daging Ayam,9,Kepulauan Bangka Belitung,34250.0,1
2026-02-12,2022-10-17,2,Daging Ayam,10,Lampung,30350.0,1
2026-02-12,2022-10-17,2,Daging Ayam,11,Banten,36150.0,1
2026-02-12,2022-10-17,2,Daging Ayam,12,Jawa Barat,32700.0,1
2026-02-12,2022-10-17,2,Daging Ayam,13,DKI Jakarta,34400.0,1
2026-02-12,2022-10-17,2,Daging Ayam,14,Jawa Tengah,31750.0,1
2026-02-12,2022-10-17,2,Daging Ayam,15,DI Yogyakarta,33500.0,1
2026-02-12,2022-10-17,2,Daging Ayam,16,Jawa Timur,28550.0,1
2026-02-12,2022-10-17,2,Daging Ayam,17,Bali,34900.0,1
2026-02-12,2022-10-17,2,Daging Ayam,18,Nusa Tenggara Barat,38550.0,1
2026-02-12,2022-10-17,2,Daging Ayam,19,Nusa Tenggara Timur,47500.0,1
2026-02-12,2022-10-17,2,Daging Ayam,20,Kalimantan Barat,37650.0,1
2026-02-12,2022-10-17,2,Daging Ayam,21,Kalimantan Selatan,46850.0,1
2026-02-12,2022-10-17,2,Daging Ayam,22,Kalimantan Tengah,41150.0,1
2026-02-12,2022-10-17,2,Daging Ayam,23,Kalimantan Timur,36900.0,1
2026-02-12,2022-10-17,2,Daging Ayam,24,Kalimantan Utara,41500.0,1
2026-02-12,2022-10-17,2,Daging Ayam,25,Gorontalo,22600.0,1
2026-02-12,2022-10-17,2,Daging Ayam,26,Sulawesi Selatan,23150.0,1
2026-02-12,2022-10-17,2,Daging Ayam,27,Sulawesi Tenggara,33100.0,1
2026-02-12,2022-10-17,2,Daging Ayam,28,Sulawesi Tengah,29900.0,1
2026-02-12,2022-10-17,2,Daging Ayam,29,Sulawesi Utara,32100.0,1
2026-02-12,2022-10-17,2,Daging Ayam,30,Sulawesi Barat,25150.0,1
2026-02-12,2022-10-17,2,Daging Ayam,31,Maluku,41350.0,1
2026-02-12,2022-10-17,2,Daging Ayam,32,Maluku Utara,36500.0,1
2026-02-12,2022-10-17,2,Daging Ayam,33,Papua,41250.0,1
2026-02-12,2022-10-17,2,Daging Ayam,34,Papua Barat,41050.0,1
2026-02-12,2022-10-18,2,Daging Ayam,1,Aceh,28250.0,1
2026-02-12,2022-10-18,2,Daging Ayam,2,Sumatera Utara,31300.0,1
2026-02-12,2022-10-18,2,Daging Ayam,3,Sumatera Barat,40250.0,1
2026-02-12,2022-10-18,2,Daging Ayam,4,Riau,25500.0,1
2026-02-12,2022-10-18,2,Daging Ayam,5,Kepulauan Riau,34450.0,1
2026-02-12,2022-10-18,2,Daging Ayam,6,Jambi,28400.0,1
2026-02-12,2022-10-18,2,Daging Ayam,7,Bengkulu,25250.0,1
2026-02-12,2022-10-18,2,Daging Ayam,8,Sumatera Selatan,26900.0,1
2026-02-12,2022-10-18,2,Daging Ayam,9,Kepulauan Bangka Belitung,32400.0,1
2026-02-12,2022-10-18,2,Daging Ayam,10,Lampung,30200.0,1
2026-02-12,2022-10-18,2,Daging Ayam,11,Banten,35900.0,1
2026-02-12,2022-10-18,2,Daging Ayam,12,Jawa Barat,32450.0,1
2026-02-12,2022-10-18,2,Daging Ayam,13,DKI Jakarta,34100.0,1
2026-02-12,2022-10-18,2,Daging Ayam,14,Jawa Tengah,31650.0,1
2026-02-12,2022-10-18,2,Daging Ayam,15,DI Yogyakarta,33500.0,1
2026-02-12,2022-10-18,2,Daging Ayam,16,Jawa Timur,28650.0,1
2026-02-12,2022-10-18,2,Daging Ayam,17,Bali,34900.0,1
2026-02-12,2022-10-18,2,Daging Ayam,18,Nusa Tenggara Barat,38550.0,1
2026-02-12,2022-10-18,2,Daging Ayam,19,Nusa Tenggara Timur,47300.0,1
2026-02-12,2022-10-18,2,Daging Ayam,20,Kalimantan Barat,37500.0,1
2026-02-12,2022-10-18,2,Daging Ayam,21,Kalimantan Selatan,46850.0,1
2026-02-12,2022-10-18,2,Daging Ayam,22,Kalimantan Tengah,40250.0,1
2026-02-12,2022-10-18,2,Daging Ayam,23,Kalimantan Timur,37300.0,1
2026-02-12,2022-10-18,2,Daging Ayam,24,Kalimantan Utara,41500.0,1
2026-02-12,2022-10-18,2,Daging Ayam,25,Gorontalo,22600.0,1
2026-02-12,2022-10-18,2,Daging Ayam,26,Sulawesi Selatan,23100.0,1
2026-02-12,2022-10-18,2,Daging Ayam,27,Sulawesi Tenggara,33100.0,1
2026-02-12,2022-10-18,2,Daging Ayam,28,Sulawesi Tengah,29900.0,1
2026-02-12,2022-10-18,2,Daging Ayam,29,Sulawesi Utara,32100.0,1
2026-02-12,2022-10-18,2,Daging Ayam,30,Sulawesi Barat,25150.0,1
2026-02-12,2022-10-18,2,Daging Ayam,31,Maluku,41350.0,1
2026-02-12,2022-10-18,2,Daging Ayam,32,Maluku Utara,36500.0,1
2026-02-12,2022-10-18,2,Daging Ayam,33,Papua,41050.0,1
2026-02-12,2022-10-18,2,Daging Ayam,34,Papua Barat,41050.0,1
2026-02-12,2022-10-19,2,Daging Ayam,1,Aceh,28350.0,1
2026-02-12,2022-10-19,2,Daging Ayam,2,Sumatera Utara,31250.0,1
2026-02-12,2022-10-19,2,Daging Ayam,3,Sumatera Barat,40500.0,1
2026-02-12,2022-10-19,2,Daging Ayam,4,Riau,25500.0,1
2026-02-12,2022-10-19,2,Daging Ayam,5,Kepulauan Riau,34550.0,1
2026-02-12,2022-10-19,2,Daging Ayam,6,Jambi,28100.0,1
2026-02-12,2022-10-19,2,Daging Ayam,7,Bengkulu,25250.0,1
2026-02-12,2022-10-19,2,Daging Ayam,8,Sumatera Selatan,27150.0,1
2026-02-12,2022-10-19,2,Daging Ayam,9,Kepulauan Bangka Belitung,32650.0,1
2026-02-12,2022-10-19,2,Daging Ayam,10,Lampung,30200.0,1
2026-02-12,2022-10-19,2,Daging Ayam,11,Banten,35500.0,1
2026-02-12,2022-10-19,2,Daging Ayam,12,Jawa Barat,32300.0,1
2026-02-12,2022-10-19,2,Daging Ayam,13,DKI Jakarta,33750.0,1
2026-02-12,2022-10-19,2,Daging Ayam,14,Jawa Tengah,31450.0,1
2026-02-12,2022-10-19,2,Daging Ayam,15,DI Yogyakarta,33500.0,1
2026-02-12,2022-10-19,2,Daging Ayam,16,Jawa Timur,28800.0,1
2026-02-12,2022-10-19,2,Daging Ayam,17,Bali,34650.0,1
2026-02-12,2022-10-19,2,Daging Ayam,18,Nusa Tenggara Barat,38550.0,1
2026-02-12,2022-10-19,2,Daging Ayam,19,Nusa Tenggara Timur,46900.0,1
2026-02-12,2022-10-19,2,Daging Ayam,20,Kalimantan Barat,37400.0,1
2026-02-12,2022-10-19,2,Daging Ayam,21,Kalimantan Selatan,46650.0,1
2026-02-12,2022-10-19,2,Daging Ayam,22,Kalimantan Tengah,40000.0,1
2026-02-12,2022-10-19,2,Daging Ayam,23,Kalimantan Timur,37950.0,1
2026-02-12,2022-10-19,2,Daging Ayam,24,Kalimantan Utara,41500.0,1
2026-02-12,2022-10-19,2,Daging Ayam,25,Gorontalo,21500.0,1
2026-02-12,2022-10-19,2,Daging Ayam,26,Sulawesi Selatan,23050.0,1
2026-02-12,2022-10-19,2,Daging Ayam,27,Sulawesi Tenggara,33100.0,1
2026-02-12,2022-10-19,2,Daging Ayam,28,Sulawesi Tengah,29900.0,1
2026-02-12,2022-10-19,2,Daging Ayam,29,Sulawesi Utara,32100.0,1
2026-02-12,2022-10-19,2,Daging Ayam,30,Sulawesi Barat,25150.0,1
2026-02-12,2022-10-19,2,Daging Ayam,31,Maluku,41350.0,1
2026-02-12,2022-10-19,2,Daging Ayam,32,Maluku Utara,36500.0,1
2026-02-12,2022-10-19,2,Daging Ayam,33,Papua,40150.0,1
2026-02-12,2022-10-19,2,Daging Ayam,34,Papua Barat,41050.0,1
2026-02-12,2022-10-20,2,Daging Ayam,1,Aceh,28650.0,1
2026-02-12,2022-10-20,2,Daging Ayam,2,Sumatera Utara,31250.0,1
2026-02-12,2022-10-20,2,Daging Ayam,3,Sumatera Barat,40500.0,1
2026-02-12,2022-10-20,2,Daging Ayam,4,Riau,25500.0,1
2026-02-12,2022-10-20,2,Daging Ayam,5,Kepulauan Riau,34550.0,1
2026-02-12,2022-10-20,2,Daging Ayam,6,Jambi,28400.0,1
2026-02-12,2022-10-20,2,Daging Ayam,7,Bengkulu,25250.0,1
2026-02-12,2022-10-20,2,Daging Ayam,8,Sumatera Selatan,27400.0,1
2026-02-12,2022-10-20,2,Daging Ayam,9,Kepulauan Bangka Belitung,32400.0,1
2026-02-12,2022-10-20,2,Daging Ayam,10,Lampung,30200.0,1
2026-02-12,2022-10-20,2,Daging Ayam,11,Banten,35850.0,1
2026-02-12,2022-10-20,2,Daging Ayam,12,Jawa Barat,32300.0,1
2026-02-12,2022-10-20,2,Daging Ayam,13,DKI Jakarta,33750.0,1
2026-02-12,2022-10-20,2,Daging Ayam,14,Jawa Tengah,31400.0,1
2026-02-12,2022-10-20,2,Daging Ayam,15,DI Yogyakarta,33500.0,1
2026-02-12,2022-10-20,2,Daging Ayam,16,Jawa Timur,28950.0,1
2026-02-12,2022-10-20,2,Daging Ayam,17,Bali,34650.0,1
2026-02-12,2022-10-20,2,Daging Ayam,18,Nusa Tenggara Barat,38550.0,1
2026-02-12,2022-10-20,2,Daging Ayam,19,Nusa Tenggara Timur,47300.0,1
2026-02-12,2022-10-20,2,Daging Ayam,20,Kalimantan Barat,35950.0,1
2026-02-12,2022-10-20,2,Daging Ayam,21,Kalimantan Selatan,46350.0,1
2026-02-12,2022-10-20,2,Daging Ayam,22,Kalimantan Tengah,39900.0,1
